# 2023.03.08 [*] created by TopoDroid v 5.1.40
# Grotte_du_Prayet_4
39,ENT2,,99.990,86.46,-27.84,1.27,16554.00,544.00,163.92,1678194680,0,58:BF:25:05:AF:26,2,0,0,1,
40,,,99.990,86.15,-27.87,0.78,16541.00,545.00,163.78,1678194680,0,58:BF:25:05:AF:26,2,0,0,2,
41,,,9.146,87.25,-27.78,1.05,16545.00,547.00,164.05,1678194681,0,58:BF:25:05:AF:26,2,0,1,0,
42,ENT4,,2.297,339.30,6.99,359.88,16546.00,555.00,173.33,1678194805,0,58:BF:25:05:AF:26,2,0,0,0,
43,ENT4,,9.973,154.53,9.47,357.25,16528.00,603.00,-157.39,1678194805,0,58:BF:25:05:AF:26,2,0,0,0,
44,ENT4,,2.512,53.05,80.56,350.18,16328.00,522.00,-133.41,1678194805,0,58:BF:25:05:AF:26,2,0,0,0,
45,ENT4,,0.464,118.54,-84.37,351.30,16481.00,434.00,140.28,1678194807,0,58:BF:25:05:AF:26,2,0,0,0,
46,ENT4,ENT5,7.213,76.18,-0.31,359.65,16558.00,594.00,179.15,1678194807,0,58:BF:25:05:AF:26,1,0,0,0,
47,,,7.207,75.46,-0.34,359.65,16547.00,599.00,178.96,1678194807,0,58:BF:25:05:AF:26,2,0,1,0,
48,,,7.208,76.84,-0.37,359.65,16549.00,596.00,179.15,1678194808,0,58:BF:25:05:AF:26,2,0,1,0,
49,ENT5,,17.755,41.55,40.33,15.48,16398.00,599.00,-164.48,1678194950,0,58:BF:25:05:AF:26,2,0,0,0,
50,ENT5,,1.970,306.21,13.34,6.09,16506.00,535.00,-178.18,1678194950,0,58:BF:25:05:AF:26,2,0,0,0,
51,ENT5,,3.144,291.68,89.54,311.09,16313.00,540.00,-141.70,1678194951,0,58:BF:25:05:AF:26,2,0,0,0,
52,ENT5,,0.952,279.06,-85.65,47.96,16484.00,255.00,117.89,1678194951,0,58:BF:25:05:AF:26,2,0,0,0,
53,ENT5,ENT6,5.256,171.40,0.17,1.17,16550.00,600.00,-160.29,1678194952,0,58:BF:25:05:AF:26,0,0,0,0,
54,,,5.253,171.04,-0.02,1.37,16552.00,605.00,-160.49,1678194952,0,58:BF:25:05:AF:26,2,0,1,0,
55,,,5.257,170.50,0.17,1.76,16544.00,599.00,-160.26,1678194952,0,58:BF:25:05:AF:26,2,0,1,0,
56,ENT6,,2.245,122.74,23.38,4.17,16464.00,601.00,-154.84,1678195070,0,58:BF:25:05:AF:26,2,0,0,0,
57,ENT6,,8.339,293.93,-2.43,358.69,16553.00,529.00,174.36,1678195070,0,58:BF:25:05:AF:26,2,0,0,0,
58,ENT6,,2.333,272.86,85.56,39.35,16314.00,381.00,-113.81,1678195070,0,58:BF:25:05:AF:26,2,0,0,0,
59,ENT6,,99.990,200.13,-76.35,13.88,16505.00,458.00,156.18,1678195071,0,58:BF:25:05:AF:26,2,0,0,1,
60,ENT6,,0.476,193.94,-78.02,18.91,16509.00,452.00,155.47,1678195071,0,58:BF:25:05:AF:26,2,0,0,0,
61,ENT6,ENT7,11.217,228.67,17.13,1.11,16502.00,554.00,-154.22,1678195072,0,58:BF:25:05:AF:26,-1,0,0,0,
62,,,11.222,228.80,17.17,1.39,16507.00,554.00,-153.98,1678195072,0,58:BF:25:05:AF:26,2,0,1,0,
63,,,11.230,228.15,17.21,2.83,16502.00,547.00,-153.62,1678195072,0,58:BF:25:05:AF:26,2,0,1,0,
64,ENT7,,5.026,87.31,22.91,11.31,16465.00,608.00,-163.67,1678195227,0,58:BF:25:05:AF:26,2,0,0,0,
65,ENT7,,14.777,279.16,13.23,3.35,16511.00,539.00,-170.87,1678195227,0,58:BF:25:05:AF:26,2,0,0,0,
66,ENT7,,5.404,36.24,87.31,150.45,16316.00,367.00,-111.04,1678195227,0,58:BF:25:05:AF:26,2,0,0,0,
67,ENT7,,0.828,287.91,-79.67,310.68,16473.00,387.00,142.86,1678195228,0,58:BF:25:05:AF:26,2,0,0,0,
68,ENT7,ENT8,8.385,182.12,34.63,349.40,16427.00,561.00,-140.62,1678195228,0,58:BF:25:05:AF:26,0,0,0,0,
69,,,8.380,183.33,34.57,348.55,16436.00,561.00,-140.86,1678195229,0,58:BF:25:05:AF:26,2,0,1,0,
70,,,8.383,182.36,34.75,348.29,16432.00,558.00,-140.52,1678195229,0,58:BF:25:05:AF:26,2,0,1,0,
71,ENT8,,0.403,63.02,-1.86,355.12,16567.00,589.00,175.81,1678195379,0,58:BF:25:05:AF:26,2,0,0,0,
72,ENT8,,17.855,294.26,-2.63,11.74,16510.00,506.00,174.02,1678195379,0,58:BF:25:05:AF:26,2,0,0,0,
73,ENT8,,17.331,348.41,79.38,336.18,16337.00,574.00,-146.60,1678195380,0,58:BF:25:05:AF:26,2,0,0,0,
74,ENT8,,1.379,278.71,-84.42,157.36,16468.00,333.00,124.25,1678195380,0,58:BF:25:05:AF:26,2,0,0,0,
75,ENT8,ENT9,12.517,227.33,6.44,359.57,16542.00,574.00,-159.74,1678195380,0,58:BF:25:05:AF:26,-1,0,0,0,
76,,,12.511,226.08,6.48,359.75,16525.00,576.00,-159.36,1678195381,0,58:BF:25:05:AF:26,2,0,1,0,
77,,,12.507,225.27,6.31,0.53,16543.00,567.00,-159.26,1678195381,0,58:BF:25:05:AF:26,2,0,1,0,
78,ENT9,,99.990,243.24,0.02,3.13,16552.00,551.00,-168.55,1678195564,0,58:BF:25:05:AF:26,2,0,0,1,
79,ENT9,,2.361,239.33,-0.82,2.61,16553.00,554.00,-167.87,1678195566,0,58:BF:25:05:AF:26,2,0,0,0,
80,ENT9,,2.211,86.38,14.23,359.77,16523.00,620.00,-168.94,1678195566,0,58:BF:25:05:AF:26,2,0,0,0,
81,ENT9,,0.490,232.79,85.07,345.67,16320.00,399.00,-115.98,1678195567,0,58:BF:25:05:AF:26,2,0,0,0,
82,ENT9,,1.020,181.59,-64.41,12.95,16491.00,531.00,165.91,1678195567,0,58:BF:25:05:AF:26,2,0,0,0,
83,ENT9,ENT10,7.618,285.41,-9.68,346.83,16537.00,552.00,171.77,1678195568,0,58:BF:25:05:AF:26,-1,0,0,0,
84,,,7.618,285.60,-9.70,346.32,16537.00,550.00,171.82,1678195568,0,58:BF:25:05:AF:26,2,0,1,0,
85,,,7.614,284.83,-9.71,345.76,16540.00,551.00,172.05,1678195568,0,58:BF:25:05:AF:26,2,0,1,0,
86,ENT10,,2.963,220.81,-2.89,2.06,16537.00,570.00,-164.33,1678195712,0,58:BF:25:05:AF:26,2,0,0,0,
87,ENT10,,14.943,60.51,10.87,3.16,16516.00,608.00,-176.88,1678195712,0,58:BF:25:05:AF:26,2,0,0,0,
88,ENT10,,99.990,335.77,79.02,2.87,16339.00,556.00,-146.37,1678195713,0,58:BF:25:05:AF:26,2,0,0,1,
89,ENT10,,3.862,337.58,85.63,2.38,16338.00,542.00,-142.79,1678195713,0,58:BF:25:05:AF:26,2,0,0,0,
90,ENT10,,1.731,181.70,-69.50,49.47,16500.00,406.00,157.47,1678195713,0,58:BF:25:05:AF:26,2,0,0,0,
91,ENT10,ENT11,8.230,268.35,-23.60,6.93,16541.00,481.00,167.54,1678195714,0,58:BF:25:05:AF:26,2,0,0,0,
92,,,8.213,267.60,-23.52,358.92,16548.00,506.00,168.35,1678195714,0,58:BF:25:05:AF:26,2,0,1,0,
93,,,8.221,271.08,-23.53,358.51,16540.00,501.00,167.32,1678195714,0,58:BF:25:05:AF:26,2,0,0,0,
94,ENT10,ENT12,8.223,267.65,-23.53,4.92,16544.00,489.00,167.90,1678195826,0,58:BF:25:05:AF:26,-1,0,0,0,
95,,,8.225,268.03,-23.55,4.99,16541.00,489.00,167.76,1678195826,0,58:BF:25:05:AF:26,2,0,1,0,
96,,,8.225,267.64,-23.62,4.31,16544.00,494.00,167.79,1678195827,0,58:BF:25:05:AF:26,2,0,1,0,
97,00,ENT13,8.179,114.94,23.92,355.47,16475.00,601.00,-156.15,1678195981,0,58:BF:25:05:AF:26,1,0,0,0,
98,,,8.178,114.95,23.83,353.17,16492.00,605.00,-156.19,1678195983,0,58:BF:25:05:AF:26,2,0,1,0,
99,,,8.180,116.03,23.84,352.27,16476.00,604.00,-155.75,1678195983,0,58:BF:25:05:AF:26,2,0,1,0,
