# 2023.03.08 [*] created by TopoDroid v 5.1.40
# Grotte_du_Prayet_1
54,ENT7,ENT8,12.567,222.47,6.65,289.63,24078.00,24389.00,-61.12,1678188444,0,00:13:43:25:9B:8E,-1,0,0,0,depart galerie
55,,,12.581,222.43,6.59,286.20,24107.00,24407.00,-61.10,1678188445,0,00:13:43:25:9B:8E,2,0,1,0,
56,,,12.578,222.33,6.55,284.60,24121.00,24383.00,-61.13,1678188446,0,00:13:43:25:9B:8E,2,0,1,0,
57,ENT8,,2.316,120.26,2.96,354.31,24040.00,24008.00,-60.42,1678188626,0,00:13:43:25:9B:8E,2,0,0,0,
58,ENT8,,3.533,279.35,-2.97,354.94,24033.00,23848.00,-61.33,1678188627,0,00:13:43:25:9B:8E,2,0,0,0,
59,ENT8,,0.926,218.55,71.56,8.94,23950.00,24064.00,-61.18,1678188627,0,00:13:43:25:9B:8E,2,0,0,0,
60,ENT8,,0.373,291.76,-85.76,202.42,24135.00,24018.00,-60.83,1678188629,0,00:13:43:25:9B:8E,2,0,0,0,
61,ENT8,G1,6.112,193.69,-27.91,3.77,23991.00,23922.00,-61.29,1678188631,0,00:13:43:25:9B:8E,-1,0,0,0,
62,,,6.117,193.77,-27.92,7.70,23989.00,23947.00,-61.31,1678188631,0,00:13:43:25:9B:8E,2,0,1,0,
63,,,6.119,193.73,-27.98,9.17,23995.00,23945.00,-61.30,1678188632,0,00:13:43:25:9B:8E,2,0,1,0,
64,G1,,3.402,104.13,-6.56,3.08,24027.00,24127.00,-60.02,1678188747,0,00:13:43:25:9B:8E,2,0,0,0,
65,G1,,3.160,271.69,-21.12,12.18,24002.00,23789.00,-61.30,1678188748,0,00:13:43:25:9B:8E,2,0,0,0,
66,G1,,0.862,229.17,81.18,331.50,23965.00,24265.00,-61.10,1678188748,0,00:13:43:25:9B:8E,2,0,0,0,
67,G1,,0.784,48.02,-83.96,22.32,24018.00,24049.00,-60.56,1678188749,0,00:13:43:25:9B:8E,2,0,0,0,
68,G1,G2,7.193,199.15,-24.23,357.75,23989.00,23885.00,-61.13,1678188749,0,00:13:43:25:9B:8E,-1,0,0,0,fin galerie annexe,  eau et racines
69,,,7.192,199.01,-24.22,358.67,23991.00,23861.00,-61.06,1678188749,0,00:13:43:25:9B:8E,2,0,1,0,
70,,,7.193,198.87,-24.22,359.75,23992.00,23863.00,-61.08,1678188750,0,00:13:43:25:9B:8E,2,0,1,0,
71,G2,,3.545,93.87,-6.47,355.65,24040.00,24010.00,-60.35,1678188816,0,00:13:43:25:9B:8E,2,0,0,0,
72,G2,,2.306,249.59,7.58,333.72,23971.00,23816.00,-60.38,1678188816,0,00:13:43:25:9B:8E,2,0,0,0,
73,G2,,2.130,158.93,77.59,357.62,23954.00,24101.00,-60.73,1678188817,0,00:13:43:25:9B:8E,2,0,0,0,
74,G2,,1.257,128.49,-88.40,325.08,24461.00,23966.00,-61.57,1678188817,0,00:13:43:25:9B:8E,2,0,0,0,
75,ENT8,,3.429,259.00,-10.00,351.23,24004.00,23779.00,-61.05,1678189115,0,00:13:43:25:9B:8E,2,0,0,0,
76,ENT8,,2.076,85.28,4.71,7.14,24046.00,24009.00,-60.55,1678189117,0,00:13:43:25:9B:8E,2,0,0,0,
77,ENT8,,0.956,210.33,61.31,317.50,23955.00,24013.00,-60.30,1678189117,0,00:13:43:25:9B:8E,2,0,0,0,
78,ENT8,,1.219,153.20,-81.79,0.94,24081.00,24116.00,-60.75,1678189118,0,00:13:43:25:9B:8E,2,0,0,0,
79,G2,G3,7.880,305.28,-10.49,358.68,24020.00,23720.00,-60.97,1678189156,0,00:13:43:25:9B:8E,-1,0,0,1,
80,,,7.873,305.31,-10.52,358.88,24020.00,23721.00,-61.00,1678189157,0,00:13:43:25:9B:8E,2,0,0,1,
81,,,7.665,305.34,-10.33,1.69,24029.00,23723.00,-61.01,1678189157,0,00:13:43:25:9B:8E,2,0,1,1,
82,ENT8,ENT9,7.740,305.15,-9.48,359.33,24013.00,23692.00,-61.10,1678189234,0,00:13:43:25:9B:8E,-1,0,0,0,
83,,,7.740,305.13,-9.53,359.66,24016.00,23684.00,-61.12,1678189235,0,00:13:43:25:9B:8E,2,0,1,0,
84,,,7.733,305.08,-9.43,0.69,24026.00,23685.00,-61.13,1678189235,0,00:13:43:25:9B:8E,2,0,1,0,
85,ENT9,,3.752,203.25,2.29,2.99,24012.00,23896.00,-61.34,1678189339,0,00:13:43:25:9B:8E,2,0,0,0,
86,ENT9,,14.408,358.07,-4.18,358.14,24033.00,23829.00,-61.31,1678189340,0,00:13:43:25:9B:8E,2,0,0,0,
87,ENT9,,3.871,303.45,79.46,356.26,23962.00,23974.00,-61.79,1678189340,0,00:13:43:25:9B:8E,2,0,0,0,
88,ENT9,,1.094,107.73,-82.00,86.33,24020.00,24054.00,-60.68,1678189341,0,00:13:43:25:9B:8E,2,0,0,0,
89,ENT9,ENT10,8.332,290.28,-23.35,345.66,23973.00,23838.00,-61.26,1678189341,0,00:13:43:25:9B:8E,-1,0,0,0,
90,,,8.342,290.41,-23.35,347.61,23979.00,23833.00,-61.30,1678189341,0,00:13:43:25:9B:8E,2,0,1,0,
91,,,8.334,290.36,-23.32,348.82,23975.00,23831.00,-61.31,1678189342,0,00:13:43:25:9B:8E,2,0,1,0,
