# 2023.03.08 [*] created by TopoDroid v 5.1.40
# Grotte_du_Prayet_2
22,ENT2,,2.120,127.34,-81.33,55.24,16517.00,340.00,89.66,1678191127,0,58:BF:25:05:AE:62,2,0,0,0,
23,ENT2,ENT3,9.168,64.70,-27.79,2.40,16548.00,341.00,100.85,1678191127,0,58:BF:25:05:AE:62,1,0,0,0,
24,,,9.168,65.78,-27.82,2.34,16544.00,341.00,100.93,1678191128,0,58:BF:25:05:AE:62,2,0,1,0,
25,,,9.170,64.69,-27.82,2.76,16540.00,341.00,101.20,1678191128,0,58:BF:25:05:AE:62,2,0,1,0,
26,ENT3,,2.633,345.64,3.77,354.75,16581.00,233.00,120.96,1678191243,0,58:BF:25:05:AE:62,2,0,0,0,
27,ENT3,,8.488,119.16,3.67,348.18,16604.00,237.00,-165.15,1678191244,0,58:BF:25:05:AE:62,2,0,0,0,
28,ENT3,,2.447,65.80,84.45,10.83,16561.00,262.00,-77.47,1678191244,0,58:BF:25:05:AE:62,2,0,0,0,
29,ENT3,,0.500,3.80,-87.13,70.30,16503.00,486.00,59.85,1678191244,0,58:BF:25:05:AE:62,2,0,0,0,
30,ENT3,ENT4,7.227,64.54,-0.61,359.64,16554.00,272.00,126.81,1678191245,0,58:BF:25:05:AE:62,1,0,0,0,
31,,,7.227,63.84,-0.54,0.04,16551.00,275.00,126.36,1678191245,0,58:BF:25:05:AE:62,2,0,1,0,
32,,,7.227,63.92,-0.63,0.98,16541.00,223.00,-174.11,1678191245,0,58:BF:25:05:AE:62,2,0,1,0,
33,ENT4,,2.498,292.34,5.72,23.71,16397.00,194.00,97.76,1678191383,0,58:BF:25:05:AE:62,2,0,0,0,
34,ENT4,,0.863,227.10,84.54,118.11,16535.00,351.00,-36.64,1678191383,0,58:BF:25:05:AE:62,2,0,0,0,
35,ENT4,,0.953,172.95,-85.35,187.31,16465.00,496.00,47.20,1678191383,0,58:BF:25:05:AE:62,2,0,0,0,
36,ENT4,ENT5,5.220,144.81,-1.00,0.31,16534.00,164.00,-158.63,1678191384,0,58:BF:25:05:AE:62,1,0,0,0,
37,,,5.250,145.45,-0.42,1.02,16529.00,165.00,-157.79,1678191384,0,58:BF:25:05:AE:62,2,0,1,0,
38,,,5.250,145.01,-0.40,1.44,16536.00,162.00,-157.27,1678191385,0,58:BF:25:05:AE:62,2,0,1,0,
39,ENT5,,2.754,100.89,42.15,353.49,16559.00,256.00,-87.21,1678191484,0,58:BF:25:05:AE:62,2,0,0,0,
40,ENT5,,8.284,323.04,3.02,359.45,16545.00,198.00,124.87,1678191485,0,58:BF:25:05:AE:62,2,0,0,0,
41,ENT5,,2.452,225.90,86.42,358.36,16556.00,307.00,-39.95,1678191485,0,58:BF:25:05:AE:62,2,0,0,0,
42,ENT5,,99.990,279.39,-79.87,23.45,16517.00,420.00,61.50,1678191485,0,58:BF:25:05:AE:62,2,0,0,1,
43,ENT5,,99.990,299.34,-74.09,3.15,16507.00,413.00,66.47,1678191486,0,58:BF:25:05:AE:62,2,0,0,2,
44,ENT5,,0.385,89.12,-85.05,192.63,16490.00,442.00,57.00,1678191486,0,58:BF:25:05:AE:62,2,0,0,0,
45,ENT5,ENT6,11.204,219.75,16.95,0.70,16528.00,127.00,-119.28,1678191486,0,58:BF:25:05:AE:62,-1,0,0,0,
46,,,11.204,218.88,16.79,0.62,16532.00,125.00,-119.10,1678191487,0,58:BF:25:05:AE:62,2,0,1,0,
47,,,11.199,218.63,16.86,0.69,16521.00,124.00,-119.98,1678191487,0,58:BF:25:05:AE:62,2,0,1,0,
48,ENT6,,5.741,79.46,16.29,2.30,16527.00,231.00,169.78,1678191654,0,58:BF:25:05:AE:62,2,0,0,0,
49,ENT6,,13.795,301.45,11.30,6.43,16503.00,151.00,145.55,1678191655,0,58:BF:25:05:AE:62,2,0,0,0,
50,ENT6,,99.990,284.49,87.84,57.22,16551.00,315.00,-38.37,1678191655,0,58:BF:25:05:AE:62,2,0,0,1,
51,ENT6,,5.937,282.44,87.47,55.26,16552.00,313.00,-38.60,1678191656,0,58:BF:25:05:AE:62,2,0,0,0,
52,ENT6,,1.151,145.85,-87.25,341.09,16522.00,419.00,82.50,1678191656,0,58:BF:25:05:AE:62,2,0,0,0,
53,ENT6,ENT7,8.396,146.65,34.61,357.96,16537.00,217.00,-89.08,1678191657,0,58:BF:25:05:AE:62,1,0,0,0,
54,,,8.396,145.68,34.46,356.07,16543.00,219.00,-88.15,1678191657,0,58:BF:25:05:AE:62,2,0,1,0,
55,,,8.396,146.04,34.40,354.95,16548.00,220.00,-87.83,1678191657,0,58:BF:25:05:AE:62,2,0,1,0,
56,ENT7,,0.258,99.88,7.33,7.74,16483.00,209.00,-179.99,1678191806,0,58:BF:25:05:AE:62,2,0,0,0,
57,ENT7,,17.659,327.77,-4.61,7.33,16548.00,235.00,111.11,1678191806,0,58:BF:25:05:AE:62,2,0,0,0,
58,ENT7,,0.588,29.55,82.39,6.14,16579.00,198.00,-100.43,1678191806,0,58:BF:25:05:AE:62,2,0,0,0,
59,ENT7,,1.500,202.46,-82.96,1.31,16536.00,355.00,87.39,1678191807,0,58:BF:25:05:AE:62,2,0,0,0,
60,ENT7,ENT8,12.525,210.79,6.08,6.15,16492.00,124.00,-141.81,1678191807,0,58:BF:25:05:AE:62,-1,0,0,0,
61,,,12.525,212.00,6.12,7.75,16489.00,122.00,-142.92,1678191808,0,58:BF:25:05:AE:62,2,0,1,0,
62,,,12.523,210.95,6.09,8.29,16469.00,127.00,-139.73,1678191808,0,58:BF:25:05:AE:62,2,0,1,0,
63,ENT8,,1.002,191.87,9.75,1.18,16531.00,136.00,-130.23,1678191919,0,58:BF:25:05:AE:62,2,0,0,0,
64,ENT8,,5.478,59.80,13.51,8.21,16494.00,224.00,146.03,1678191919,0,58:BF:25:05:AE:62,2,0,0,0,
65,ENT8,,1.532,28.28,83.53,16.26,16565.00,186.00,-98.92,1678191920,0,58:BF:25:05:AE:62,2,0,0,0,
66,ENT8,,1.030,301.80,-87.89,323.28,16517.00,417.00,64.68,1678191920,0,58:BF:25:05:AE:62,2,0,0,0,
67,ENT8,ENT9,7.656,321.64,-10.08,3.40,16533.00,242.00,110.50,1678191920,0,58:BF:25:05:AE:62,-1,0,0,0,
68,,,7.656,322.36,-10.15,4.18,16530.00,244.00,109.85,1678191921,0,58:BF:25:05:AE:62,2,0,1,0,
69,,,7.656,320.67,-10.15,4.99,16536.00,240.00,109.81,1678191921,0,58:BF:25:05:AE:62,2,0,1,0,
70,ENT9,,3.103,211.73,8.34,359.06,16520.00,119.00,-141.49,1678192023,0,58:BF:25:05:AE:62,2,0,0,0,
71,ENT9,,99.990,38.18,-2.11,359.56,16553.00,295.00,116.86,1678192024,0,58:BF:25:05:AE:62,2,0,0,2,
72,ENT9,,14.961,32.41,3.65,0.73,16540.00,270.00,123.11,1678192024,0,58:BF:25:05:AE:62,2,0,0,0,
73,ENT9,,3.886,349.15,85.42,1.52,16544.00,180.00,-89.99,1678192024,0,58:BF:25:05:AE:62,2,0,0,0,
74,ENT9,,1.051,146.20,-79.58,44.52,16517.00,336.00,89.99,1678192025,0,58:BF:25:05:AE:62,2,0,0,0,
75,ENT9,ENT10,8.220,302.44,-23.90,357.56,16553.00,262.00,105.41,1678192025,0,58:BF:25:05:AE:62,-1,0,0,0,
76,,,8.220,300.86,-24.02,357.29,16552.00,261.00,105.97,1678192026,0,58:BF:25:05:AE:62,2,0,1,0,
77,,,8.215,301.43,-23.86,356.63,16542.00,264.00,106.22,1678192026,0,58:BF:25:05:AE:62,2,0,1,0,
